nome,camada,data,data_original,hora_marcador,status_data,uf,endereco_ou_localizacao,latitude,longitude,link,site_leiloeiro,fonte_data_hora,link_edital,resumo_edital,descricao,fonte_descoberta,dominio_origem,url_descoberta,descoberto_em,confianca_dados,status_evento
[EMPRESA] - BEVAP - Produtos - Sﾃ｣o Paulo / SP,ATUALIZAÇÃO 30/07/2026,2026-08-11,11/08/2026,11:00,futuro_ou_hoje,SP,,,,https://www.rossileiloes.com.br/leilao/detalhe/4779/Bikes,,site,,"CICLETAS MOTORIZADAS E ELÉTRICAS LOTES VENDIDOS SEPARADAMENTE 11.08.2026 às 10:00 Leiloeiro: Guilherme O Rossi - Leiloeiro Oficial - JUCESP - 947 Contato: (11)99694-8420 e (11)5594-7785 Comitente: MAB Bikes Categoria: Máquinas --> Local do leilão: Online Este leilão está liberado para lances, HABILITE-SE PARA DAR LANCES Habilitações até 11/08/2026 - 11:00:00 hs. Condições de venda Catálogo Edital - Dúvidas (WhatsApp): Clique aqui - E-mail do Leiloeiro: [email protected] Leilão Onli","DATA: 13/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.rossileiloes.com.br/leilao/detalhe/4779/Bikes | LOCALIZAﾃ�ﾃグ: Praﾃｧa dos Omaguﾃ｡s, 98 - Pinheiros - 05419-020 - Sﾃ｣o Paulo - SP - Brasil",mapa,,,,,
[EMPRESA] - Veﾃｭculos - Belo Horizonte / MG,ATUALIZAÇÃO 30/07/2026,2026-08-13,13/08/2026,09:00,futuro_ou_hoje,MG,,,,https://www.casaleiloeira.com.br/evento/veiculo-sinistrado-recuperavel-784467?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,"DATA: 13/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.casaleiloeira.com.br/evento/veiculo-sinistrado-recuperavel-784467?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc | LOCALIZAﾃ�ﾃグ: Rua Campo Mourﾃ｣o, 1070 - Bonsucesso (Barreiro) - 30622-565 - Belo Horizonte - MG - Brasil",mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, Produtos, Vans - Arujﾃ｡ / SP",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,04:00,futuro_ou_hoje,SP,,,,https://www.faroonline.com.br/leilao/sucatas-diversas-bens-inserviveis-de-informatica-linha-branca-e-veiculos?page=2,,mapa,,,DATA: 14/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.faroonline.com.br/leilao/sucatas-diversas-bens-inserviveis-de-informatica-linha-branca-e-veiculos?page=2 | LOCALIZAﾃ�ﾃグ: Avenida Pinerollo - Lavorare Arujﾃ｡ - 07400-001 - Arujﾃ｡ - SP - Brasil,mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, ﾃ馬ibus, Mﾃ｡quinas, Caminhonetes, Sucatas - Capistrano / CE",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,04:00,futuro_ou_hoje,CE,,,,https://www.mgl.com.br/leilao/prefeitura-municipal-de-capistrano-ce/7356/#&Pagina=1&Index=1,,mapa,,,DATA: 14/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.mgl.com.br/leilao/prefeitura-municipal-de-capistrano-ce/7356/#&Pagina=1&Index=1 | LOCALIZAﾃ�ﾃグ: Rua Josﾃｩ saraiva sobrinho - 62748-000 - Capistrano - CE - Brasil,mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, Mﾃ｡quinas, Sucatas - Simﾃ｣o Dias / SE",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,04:00,futuro_ou_hoje,SE,,,,https://www.rjleiloes.com.br/leilao/4769/lotes,,mapa,,,"DATA: 14/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.rjleiloes.com.br/leilao/4769/lotes | LOCALIZAﾃ�ﾃグ: Serra do Cruzeiro - Estrada para a Fazenda Caiﾃｧﾃ｡, S/N - 49480-000 - Simﾃ｣o Dias - SE - Brasil",mapa,,,,,
"[PREFEITURA] - Produtos, Equipamentos, Sucatas - Grandes Rios / PR",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,04:00,futuro_ou_hoje,PR,,,,https://shopleiloes.leilao.br/leilao/42/leilao-de-bens-moveis-prefeitura-municipal-de-grandes-rios,,mapa,,,"DATA: 14/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://shopleiloes.leilao.br/leilao/42/leilao-de-bens-moveis-prefeitura-municipal-de-grandes-rios | LOCALIZAﾃ�ﾃグ: Av. Brasil, 967 - Centro - 86845-000 - Grandes Rios - PR - Brasil",mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, Equipamentos, Mﾃ｡quinas, Sucatas, Caminhﾃｵes, Presencial - Fagundes Varela / RS",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,04:00,futuro_ou_hoje,RS,,,,https://www.cargneluttileiloes.com.br/leilao/4469/lotes,,mapa,,,"DATA: 14/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.cargneluttileiloes.com.br/leilao/4469/lotes | LOCALIZAﾃ�ﾃグ: Avenida Alfredro Reali, 300 - Centro - 95333-000 - Fagundes Varela - RS - Brasil",mapa,,,,,
"[PREFEITURA] - Imﾃｳveis, Sucatas, ﾃ馬ibus, Veﾃｭculos, Caminhonetes, Vans, Caminhﾃｵes, Mﾃ｡quinas, Equipamentos, Presencial - Pompﾃｩu / MG",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,04:00,futuro_ou_hoje,MG,,,,https://www.pwleiloes.com.br/leilao/prefeitura-municipal-de-pompeu/583/#Pagina=1&Index=1,,mapa,,,"DATA: 14/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.pwleiloes.com.br/leilao/prefeitura-municipal-de-pompeu/583/#Pagina=1&Index=1 | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DA CIDADE. | LOCALIZAﾃ�ﾃグ: Av. Galdino Morato de Menezes, 100 - Sﾃ｣o Josﾃｩ - 35640-000 - Pompﾃｩu - MG - Brasil",mapa,,,,,
"[PREFEITURA] - Imﾃｳveis, Equipamentos, Mﾃ｡quinas, ﾃ馬ibus, Sucatas - Maximiliano de Almeida / RS",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,04:00,futuro_ou_hoje,RS,,,,https://www.pagliarinileiloes.com.br/evento/municipio-de-maximiliano-de-almeida-rs-784460?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,"DATA: 14/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.pagliarinileiloes.com.br/evento/municipio-de-maximiliano-de-almeida-rs-784460?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DA CIDADE. | LOCALIZAﾃ�ﾃグ: Josﾃｩ Bonifﾃ｡cio, 340 - Centro - 99890-000 - Maximiliano de Almeida - RS - Brasil",mapa,,,,,
"[PREFEITURA] - Sucatas, Vans, Caminhﾃｵes, Veﾃｭculos, Presencial - Paulo Lopes / SC",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,04:00,futuro_ou_hoje,SC,,,,https://www.jorgemarcoleiloes.com.br/evento/leilao-municipio-de-paulo-lopes-sc-790060?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,"DATA: 14/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.jorgemarcoleiloes.com.br/evento/leilao-municipio-de-paulo-lopes-sc-790060?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc | LOCALIZAﾃ�ﾃグ: Josﾃｩ Pereira da Silva, 130 - Centro - 88490-000 - Paulo Lopes - SC - Brasil",mapa,,,,,
"[PREFEITURA] - Motos, Caminhonetes, Veﾃｭculos, ﾃ馬ibus, Caminhﾃｵes, Vans, Mﾃ｡quinas, Equipamentos, Sucatas - Afonso Clﾃ｡udio / ES",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,04:00,futuro_ou_hoje,ES,,,,https://www.danielgarcialeiloes.com.br/leilao/7732/lotes,,mapa,,,"DATA: 14/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.danielgarcialeiloes.com.br/leilao/7732/lotes | LOCALIZAﾃ�ﾃグ: Joﾃ｣o Batista de Araﾃｺjo, 83 - Sﾃ｣o Vicente - 29600-000 - Afonso Clﾃ｡udio - ES - Brasil",mapa,,,,,
[PREFEITURA] - LEILﾃグ 2 - Sucatas - Afonso Clﾃ｡udio / ES,ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,04:00,futuro_ou_hoje,ES,,,,https://www.danielgarcialeiloes.com.br/leilao/7738/lotes,,mapa,,,"DATA: 14/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.danielgarcialeiloes.com.br/leilao/7738/lotes | LOCALIZAﾃ�ﾃグ: Joﾃ｣o Batista de Araﾃｺjo, 83 - Sﾃ｣o Vicente - 29600-000 - Afonso Clﾃ｡udio - ES - Brasil",mapa,,,,,
"[PREFEITURA] - Caminhﾃｵes, Veﾃｭculos, Vans, Caminhonetes, Produtos, Sucatas - Arujﾃ｡ / SP",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,04:00,futuro_ou_hoje,SP,,,,https://www.faroonline.com.br/leilao/sucatas-diversas-bens-inserviveis-de-informatica-linha-branca-e-veiculos,,mapa,,,DATA: 14/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.faroonline.com.br/leilao/sucatas-diversas-bens-inserviveis-de-informatica-linha-branca-e-veiculos | LOCALIZAﾃ�ﾃグ: Avenida Pinerollo - Lavorare Arujﾃ｡ - 07400-000 - Arujﾃ｡ - SP - Brasil,mapa,,,,,
[ﾃ迭Gﾃグ Pﾃ咤LICO] - DETRAN - Sucatas - Recife / PE,ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,05:00,futuro_ou_hoje,PE,,,,https://www.lancecertoleiloes.com.br/leilao/140826SU,,mapa,,,DATA: 14/08/2026 | MARCADOR: 5:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.lancecertoleiloes.com.br/leilao/140826SU | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRASIL. | LOCALIZAﾃ�ﾃグ: Estrada do Barbalho - Iputinga - 50690-900 - Recife - PE - Brasil,mapa,,,,,
"[ﾃ迭Gﾃグ Pﾃ咤LICO] - CTTU - Motos, Veﾃｭculos - Recife / PE",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,05:00,futuro_ou_hoje,PE,,,,https://www.lancecertoleiloes.com.br/leilao/140826CTTUVE,,mapa,,,DATA: 14/08/2026 | MARCADOR: 5:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.lancecertoleiloes.com.br/leilao/140826CTTUVE | LOCALIZAﾃ�ﾃグ: Avenida Cruz Cabugﾃ｡ - Santo Amaro - 50040-000 - Recife - PE - Brasil,mapa,,,,,
[ﾃ迭Gﾃグ Pﾃ咤LICO] - CTTU - Sucatas - Recife / PE,ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,05:00,futuro_ou_hoje,PE,,,,https://www.lancecertoleiloes.com.br/leilao/140826CTTUSU,,mapa,,,DATA: 14/08/2026 | MARCADOR: 5:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.lancecertoleiloes.com.br/leilao/140826CTTUSU | LOCALIZAﾃ�ﾃグ: Avenida Cruz Cabugﾃ｡ - Santo Amaro - 50040-000 - Recife - PE - Brasil,mapa,,,,,
"[ﾃ迭Gﾃグ Pﾃ咤LICO] - DETRAN - Motos, Veﾃｭculos, Sucatas - Petrolina / PE",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,05:00,futuro_ou_hoje,PE,,,,https://www.lancecertoleiloes.com.br/leilao/140826VE,,mapa,,,DATA: 14/08/2026 | MARCADOR: 5:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.lancecertoleiloes.com.br/leilao/140826VE | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRASIL. | LOCALIZAﾃ�ﾃグ: Rua Antonio Macedo Filho - Distrito Industrial - 56308-425 - Petrolina - PE - Brasil,mapa,,,,,
"[EXﾃ嘘CITO] - EMGEPRON - Veﾃｭculos, Vans, Equipamentos - Sﾃ｣o Pedro da Aldeia / RJ",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,05:00,futuro_ou_hoje,RJ,,,,https://www.joaoemilio.com.br/leilao/6052/lotes,,mapa,,,DATA: 14/08/2026 | MARCADOR: 5:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.joaoemilio.com.br/leilao/6052/lotes | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRASIL. | LOCALIZAﾃ�ﾃグ: COMANDANTE ITURIEL - FLUMINENSE - 28940-000 - Sﾃ｣o Pedro da Aldeia - RJ - Brasil,mapa,,,,,
"[FINANCEIRA] - Caminhﾃｵes, Mﾃ｡quinas, Equipamentos - Prudentﾃｳpolis / PR",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,07:00,futuro_ou_hoje,PR,,,,https://www.andreluizleiloes.com.br/evento/corporativo-790016?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,DATA: 14/08/2026 | MARCADOR: 7:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.andreluizleiloes.com.br/evento/corporativo-790016?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DO BRASIL. | LOCALIZAﾃ�ﾃグ: 84400000 - Prudentﾃｳpolis - PR - Brasil,mapa,,,,,
"[EMPRESA] - Mﾃ｡quinas, Equipamentos, Produtos - Colﾃｭder / MT",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,08:00,futuro_ou_hoje,MT,,,,https://www.pestanaleiloes.com.br/agenda-de-leiloes/6091?lotePage=1&loteQty=12,,mapa,,,"DATA: 14/08/2026 | MARCADOR: 8:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.pestanaleiloes.com.br/agenda-de-leiloes/6091?lotePage=1&loteQty=12 | LOCALIZAﾃ�ﾃグ: Av. Tancredo Neves, 586 - Boa Esperanﾃｧa - 78500-000 - Colﾃｭder - MT - Brasil",mapa,,,,,
"[EMPRESA] - Sucatas, Veﾃｭculos - Belo Horizonte / MG",ATUALIZAÇÃO 30/07/2026,2026-08-14,14/08/2026,09:00,futuro_ou_hoje,MG,,,,https://www.casaleiloeira.com.br/evento/veiculo-sinistrado-recuperavel-e-sucatas-790397?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,DATA: 14/08/2026 | MARCADOR: 9:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.casaleiloeira.com.br/evento/veiculo-sinistrado-recuperavel-e-sucatas-790397?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc | LOCALIZAﾃ�ﾃグ: 30000000 - Belo Horizonte - MG - Brasil,mapa,,,,,
[PREFEITURA] - Sucatas - Campos do Jordﾃ｣o / SP,ATUALIZAÇÃO 30/07/2026,2026-08-15,15/08/2026,04:00,futuro_ou_hoje,SP,,,,https://liderleiloes.com.br/eventos/leilao/173/sucata-inservivel-para-compactacao-peso-estimado-em-103-310-toneladas-sessao-publica-14-08-2026-a-partir-das-10h00,,mapa,,,"DATA: 15/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://liderleiloes.com.br/eventos/leilao/173/sucata-inservivel-para-compactacao-peso-estimado-em-103-310-toneladas-sessao-publica-14-08-2026-a-partir-das-10h00 | LOCALIZAﾃ�ﾃグ: Avenida Frei Orestes Girardi, 893 - Vila Abernﾃｩssia - 12467-012 - Campos do Jordﾃ｣o - SP - Brasil",mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, Caminhonetes, Vans, ﾃ馬ibus, Caminhﾃｵes, Equipamentos, Sucatas - Barra do Jacarﾃｩ / PR",ATUALIZAÇÃO 30/07/2026,2026-08-17,17/08/2026,09:00,futuro_ou_hoje,PR,,,,https://lbleiloes.com.br/leilao/27/prefeitura-municipal-de-barra-do-jacare-pr,,edital_pdf,https://cdn.leilotech.workers.dev/lbleiloes/editais/leilao/27/zdVyQGn5vhqWcL6TfxGiEhprb8XkrEZVHFEZX6NXFGqN9pR3hrZBZqUsuwF4.pdf,"3 LEILOEIRO OFICIAL: Luiz Barbosa de Lima Junior, Leiloeiro Publico Oficial Matricula: 10/030-L – JUCEPAR Telefones: (43) 9 9984 3739 E-mail: contato@lbleiloes.com.br OBS.: Os interessados poderão esclarecer suas dúvidas quanto ao presente leilão com o Leiloeiro pelos canais oficiais de contatos acima descritos. LOCAL, DATA E HORÁRIO: DATA DO LEILÃO: 17/08/2026 HORA E INÍCIO DO LEILÃO: 09:00hrs LOCAL DO LEILÃO: Os leilões serão realizados na modalidade online através do site do Lei","DATA: 17/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://lbleiloes.com.br/leilao/27/prefeitura-municipal-de-barra-do-jacare-pr | LOCALIZAﾃ�ﾃグ: Rua Rui Barbosa, 96 - Centro - 86385-000 - Barra do Jacarﾃｩ - PR - Brasil",mapa,,,,,
"[PREFEITURA] - ﾃ馬ibus, Vans, Equipamentos, Imﾃｳveis, Produtos, Presencial - Arvorezinha / RS",ATUALIZAÇÃO 30/07/2026,2026-08-17,17/08/2026,04:00,futuro_ou_hoje,RS,,,,https://www.nsleiloes.leilao.br/leilao/leilao-da-prefeitura-de-arvorezinha-rs-24-07-2026-16-29-49/lotes/lista,,mapa,,,"DATA: 17/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.nsleiloes.leilao.br/leilao/leilao-da-prefeitura-de-arvorezinha-rs-24-07-2026-16-29-49/lotes/lista | LOCALIZAﾃ�ﾃグ: R. Carlos Scheffer, 1020 - Centro - 95995-000 - Arvorezinha - RS - Brasil",mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, Caminhonetes, Vans, Mﾃ｡quinas - Catuti / MG",ATUALIZAÇÃO 30/07/2026,2026-08-17,17/08/2026,04:00,futuro_ou_hoje,MG,,,,https://www.mgl.com.br/leilao/prefeitura-municipal-de-catuti-mg/7358/#&Pagina=1&Index=1,,mapa,,,"DATA: 17/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.mgl.com.br/leilao/prefeitura-municipal-de-catuti-mg/7358/#&Pagina=1&Index=1 | LOCALIZAﾃ�ﾃグ: Praﾃｧa Presidente Vargas, 01 - Centro - 39526-000 - Catuti - MG - Brasil",mapa,,,,,
"[PREFEITURA] - Mﾃ｡quinas, Veﾃｭculos - Sud Mennucci / SP",ATUALIZAÇÃO 30/07/2026,2026-08-17,17/08/2026,04:00,futuro_ou_hoje,SP,,,,https://drive.google.com/file/d/1gyzAsxSl2an0KmPdQ4S8xUvyGXxO6Poh/view?usp=drive_link,,mapa,,,"DATA: 17/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://drive.google.com/file/d/1gyzAsxSl2an0KmPdQ4S8xUvyGXxO6Poh/view?usp=drive_link | LOCALIZAﾃ�ﾃグ: Rua Joﾃ｣o Medeiros, S/N - 15360-000 - Sud Mennucci - SP - Brasil",mapa,,,,,
"[PREFEITURA] - Produtos, Equipamentos, Caminhonetes, Veﾃｭculos, Vans, Motos, ﾃ馬ibus - Boa Vista / RR",ATUALIZAÇÃO 30/07/2026,2026-08-17,17/08/2026,09:00,futuro_ou_hoje,RR,,,,https://www.wrleiloes.com.br/leilao/771/leilao-prefeitura-municipal-de-boa-vista-rr,,edital_pdf,https://www.wrleiloes.com.br/download/c246a70a04f6806ab63deb9f0ec4d99f.pdf,"pal de Administração e Gestão de Pessoas, no uso de suas atribuições, e em consonância com a Lei Federal nº 8.666/93 e Decreto Municipal nº 18/E/15, torna público a todos os interessados que realizará no dia 17 de agosto de 2026, às 9:00h, LEILÃO PÚBLICO DE BENS MÓVEIS INSERVÍVEIS, na modalidade eletrônica, critério de julgamento maior lance por lote, em sessão pública do tipo ON-LINE, a ser conduzida por Leiloeiro Público O ﬁ cial. O Edital em seu inteiro teor, está à disposição d","DATA: 17/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.wrleiloes.com.br/leilao/771/leilao-prefeitura-municipal-de-boa-vista-rr | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DA CIDADE. | LOCALIZAﾃ�ﾃグ: Rua Pacaraima, 361 - Sﾃ｣o Vicente - 69303-360 - Boa Vista - RR - Brasil",mapa,,,,,
"[PREFEITURA] - Caminhonetes, Mﾃ｡quinas, ﾃ馬ibus, Veﾃｭculos, Produtos, Sucatas, Imﾃｳveis, Presencial - Muliterno / RS",ATUALIZAÇÃO 30/07/2026,2026-08-17,17/08/2026,04:00,futuro_ou_hoje,RS,,,,https://www.fernandaleiloes.lel.br/leilao/leilao-de-bens-inserviveis-da-prefeitura-municipal-de-muliterno-rs-20-07-2026-14-20-05/lotes/lista,,mapa,,,"DATA: 17/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.fernandaleiloes.lel.br/leilao/leilao-de-bens-inserviveis-da-prefeitura-municipal-de-muliterno-rs-20-07-2026-14-20-05/lotes/lista | LOCALIZAﾃ�ﾃグ: Rua 20 de Marﾃｧo, 156 - Centro - 99990-000 - Muliterno - RS - Brasil",mapa,,,,,
"[PREFEITURA] - Produtos, Mﾃ｡quinas, ﾃ馬ibus, Equipamentos - Belﾃｩm / PB",ATUALIZAÇÃO 30/07/2026,2026-08-17,17/08/2026,04:00,futuro_ou_hoje,PB,,,,https://www.mgl.com.br/leilao/prefeitura-municipl-de-belem-pb/7342/#&Pagina=1&Index=1,,mapa,,,"DATA: 17/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.mgl.com.br/leilao/prefeitura-municipl-de-belem-pb/7342/#&Pagina=1&Index=1 | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DA CIDADE. | LOCALIZAﾃ�ﾃグ: Rua Flﾃ｡vio Ribeiro, 74 - Centro - 58255-000 - Belﾃｩm - PB - Brasil",mapa,,,,,
"[PREFEITURA] - Produtos, Sucatas, ﾃ馬ibus, Mﾃ｡quinas, Vans, Caminhﾃｵes, Presencial - Indiana / SP",ATUALIZAÇÃO 30/07/2026,2026-08-07,07/08/2026,08:00,futuro_ou_hoje,SP,,,,https://drive.google.com/file/d/1dIhyGfH05bqeq3K_nXpEct_42IYbq-xD/view?usp=drive_link,,edital_pdf,https://drive.usercontent.google.com/download?id=1dIhyGfH05bqeq3K_nXpEct_42IYbq-xD&export=download,"e todos, a realização de licitação NA FORMA PRESENCIAL , às 08 h30 (oito) horas e (trinta) minutos do dia 1 7 de agosto de 2026, no Prédio da Prefeitura Municipal de Indiana, Estado de São Paulo, no endereço acima mencionado, na modalidade LEILÃO, objetivando a venda de bens móveis inservíveis para a Administração (Decretos nº 040/2025; 035/2026; 044/2026), conforme especificações descritas no item 2.1 deste edital, acima do preço mínimo da avaliação efetuada pela Comissão Especial","DATA: 17/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://drive.google.com/file/d/1dIhyGfH05bqeq3K_nXpEct_42IYbq-xD/view?usp=drive_link | LOCALIZAﾃ�ﾃグ: Rua Capitﾃ｣o Whitaker, 407 - Centro - 19560-029 - Indiana - SP - Brasil",mapa,,,,,
"[PREFEITURA] - ﾃ馬ibus, Produtos, Caminhonetes, Vans, Mﾃ｡quinas, Equipamentos, Sucatas - Cﾃ｢ndido Mota / SP",ATUALIZAÇÃO 30/07/2026,2026-08-17,17/08/2026,04:00,futuro_ou_hoje,SP,,,,https://www.sumareleiloes.com.br/leiloes/5362,,mapa,,,DATA: 17/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.sumareleiloes.com.br/leiloes/5362 | OBSERVAﾃ�ﾃグ: LOTES EM DIFERENTES LOCAIS DA CIDADE. | LOCALIZAﾃ�ﾃグ: 19880-000 - Cﾃ｢ndido Mota - SP - Brasil,mapa,,,,,
"[PREFEITURA] - Veﾃｭculos, Vans, Mﾃ｡quinas - Iapu / MG",ATUALIZAÇÃO 30/07/2026,2026-08-17,17/08/2026,04:00,futuro_ou_hoje,MG,,,,https://mjleiloes.com.br/leiloes/126,,mapa,,,DATA: 17/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://mjleiloes.com.br/leiloes/126 | LOCALIZAﾃ�ﾃグ: 35190-000 - Iapu - MG - Brasil,mapa,,,,,
[PREFEITURA] - Produtos - Sﾃ｣o Joaquim de Bicas / MG,ATUALIZAÇÃO 30/07/2026,2026-08-17,17/08/2026,04:00,futuro_ou_hoje,MG,,,,https://www.bbmnetleiloes.com.br/evento/materiais-reciclaveis-separados-vidro-e-pneus-789968?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc,,mapa,,,"DATA: 17/08/2026 | MARCADOR: 4:00 | LOCALIZAÇÃO: | DESCRIﾃ�ﾃグ: https://www.bbmnetleiloes.com.br/evento/materiais-reciclaveis-separados-vidro-e-pneus-789968?searchType=opened&preOrderBy=orderByFirstOpenedOffers&pageNumber=1&pageSize=30&orderBy=lotNumber:asc;subLotNumber:asc | LOCALIZAﾃ�ﾃグ: Estrada Municipal, 1500 - Estancia Serra Verde - 32920-000 - Sﾃ｣o Joaquim de Bicas - MG - Brasil",mapa,,,,,
